album_name,track_title,track_n,lyric,line,preprocessed_lyric,emotion
Speak Now (Deluxe),Mine,1,You saw me start to believe for the first time,27,saw start believe first time,fear
Speak Now (Deluxe),Mine,1,You made a rebel of a careless man's careful daughter,28,made rebel careless man 's careful daughter,love
Speak Now (Deluxe),Mine,1,You are the best thing that's ever been mine,29,best thing 's ever mine,anger
Speak Now (Deluxe),Mine,1,"And I remember that fight, 2:30 AM",30,"remember fight , 2:30",fear
Speak Now (Deluxe),Mine,1,As everything was slipping right out of our hands,31,everything slipping right hand,joy
Speak Now (Deluxe),Mine,1,"I ran out, crying, and you followed me out into the street",32,"ran , cry , followed street",sadness
Speak Now (Deluxe),Mine,1,Braced myself for the goodbye,33,braced goodbye,anger
Speak Now (Deluxe),Mine,1,'Cause that's all I've ever known,34,'cause 's 've ever known,love
Speak Now (Deluxe),Mine,1,"Then, you took me by surprise",35,", took surprise",anger
Speak Now (Deluxe),Mine,1,"You said, ""I'll never leave you alone.""",36,"said , `` 'll never leave alone . ''",sadness
Speak Now (Deluxe),Mine,1,"You said, ""I remember how we felt, sitting by the water",37,"said , `` remember felt , sitting water",anger
Speak Now (Deluxe),Mine,1,"And every time I look at you, it's like the first time",38,"every time look , 's like first time",love
Speak Now (Deluxe),Mine,1,I fell in love with a careless man's careful daughter,39,fell love careless man 's careful daughter,love
Speak Now (Deluxe),Mine,1,"She is the best thing that's ever been mine""",40,best thing 's ever mine '',anger
Speak Now (Deluxe),Mine,1,"Hold on, make it last",41,"hold , make last",joy
Speak Now (Deluxe),Mine,1,"Hold on, never turn back",42,"hold , never turn back",love
Speak Now (Deluxe),Mine,1,You made a rebel of a careless man's careful daughter,43,made rebel careless man 's careful daughter,fear
Speak Now (Deluxe),Mine,1,You are the best thing that's ever been mine,44,best thing 's ever mine,anger
Speak Now (Deluxe),Mine,1,"Yeah, yeah",45,"yeah , yeah",love
Speak Now (Deluxe),Mine,1,Do you believe it? (Hold on),46,believe ? ( hold ),love
Speak Now (Deluxe),Mine,1,We're gonna make it now (Hold on),47,'re gon na make ( hold ),sadness
Speak Now (Deluxe),Mine,1,And I can see it,48,see,anger
Speak Now (Deluxe),Mine,1,"Yeah, yeah",49,"yeah , yeah",love
Speak Now (Deluxe),Mine,1,I can see it now (See it now),50,see ( see ),joy
Speak Now (Deluxe),Sparks Fly,2,The way you move is like a full on rainstorm,1,way move like full rainstorm,fear
Speak Now (Deluxe),Sparks Fly,2,And I'm a house of cards,2,'m house card,sadness
Speak Now (Deluxe),Sparks Fly,2,You're the kind of reckless,3,'re kind reckless,sadness
Speak Now (Deluxe),Sparks Fly,2,That should send me running,4,send running,anger
Speak Now (Deluxe),Sparks Fly,2,But I kinda know that I won't get far,5,kinda know wo n't get far,sadness
Speak Now (Deluxe),Sparks Fly,2,And you stood there in front of me,6,stood front,anger
Speak Now (Deluxe),Sparks Fly,2,Just close enough to touch,7,close enough touch,anger
Speak Now (Deluxe),Sparks Fly,2,Close enough to hope you couldn't see,8,close enough hope could n't see,joy
Speak Now (Deluxe),Sparks Fly,2,What I was thinking of,9,thinking,anger
Speak Now (Deluxe),Sparks Fly,2,Drop everything now,10,drop everything,anger
Speak Now (Deluxe),Sparks Fly,2,Meet me in the pouring rain,11,meet pouring rain,joy
Speak Now (Deluxe),Sparks Fly,2,Kiss me on the sidewalk,12,kiss sidewalk,anger
Speak Now (Deluxe),Sparks Fly,2,Take away the pain,13,take away pain,love
Speak Now (Deluxe),Sparks Fly,2,'Cause I see sparks fly whenever you smile,14,'cause see spark fly whenever smile,love
Speak Now (Deluxe),Sparks Fly,2,"Get me with those green eyes, baby, as the lights go down",15,"get green eye , baby , light go",fear
Speak Now (Deluxe),Sparks Fly,2,Give me something that'll haunt me when you're not around,16,give something 'll haunt 're around,sadness
Speak Now (Deluxe),Sparks Fly,2,'Cause I see sparks fly whenever you smile,17,'cause see spark fly whenever smile,fear
Speak Now (Deluxe),Sparks Fly,2,My mind forgets to remind me,18,mind forgets remind,anger
Speak Now (Deluxe),Sparks Fly,2,You're a bad idea,19,'re bad idea,love
Speak Now (Deluxe),Sparks Fly,2,You touch me once and it's really something,20,touch 's really something,joy
Speak Now (Deluxe),Sparks Fly,2,You find I'm even better than you imagined I would be,21,find 'm even better imagined would,anger
Speak Now (Deluxe),Sparks Fly,2,I'm on my guard for the rest of the world,22,'m guard rest world,fear
Speak Now (Deluxe),Sparks Fly,2,But with you I know it's no good,23,know 's good,joy
Speak Now (Deluxe),Sparks Fly,2,And I could wait patiently but I really wish you would,24,could wait patiently really wish would,sadness
Speak Now (Deluxe),Sparks Fly,2,Drop everything now,25,drop everything,joy
Speak Now (Deluxe),Sparks Fly,2,Meet me in the pouring rain,26,meet pouring rain,sadness
Speak Now (Deluxe),Sparks Fly,2,Kiss me on the sidewalk,27,kiss sidewalk,joy
Speak Now (Deluxe),Sparks Fly,2,Take away the pain,28,take away pain,anger
Speak Now (Deluxe),Sparks Fly,2,'Cause I see sparks fly whenever you smile,29,'cause see spark fly whenever smile,fear
Speak Now (Deluxe),Sparks Fly,2,"Get me with those green eyes, baby, as the lights go down",30,"get green eye , baby , light go",love
Speak Now (Deluxe),Sparks Fly,2,Give me something that'll haunt me when you're not around,31,give something 'll haunt 're around,sadness
Speak Now (Deluxe),Sparks Fly,2,'Cause I see sparks fly whenever you smile,32,'cause see spark fly whenever smile,anger
Speak Now (Deluxe),Sparks Fly,2,I run my fingers through your hair and watch the lights go wild,33,run finger hair watch light go wild,fear
Speak Now (Deluxe),Sparks Fly,2,Just keep on keeping your eyes on me,34,keep keeping eye,joy
Speak Now (Deluxe),Sparks Fly,2,It's just wrong enough to make it feel right,35,'s wrong enough make feel right,sadness
Speak Now (Deluxe),Sparks Fly,2,And lead me up the staircase,36,lead staircase,love
Speak Now (Deluxe),Sparks Fly,2,Won't you whisper soft and slow?,37,wo n't whisper soft slow ?,joy
Speak Now (Deluxe),Sparks Fly,2,"I'm captivated by you, baby, like a firework show",38,"'m captivated , baby , like firework show",love
Speak Now (Deluxe),Sparks Fly,2,Drop everything now,39,drop everything,anger
Speak Now (Deluxe),Sparks Fly,2,Meet me in the pouring rain,40,meet pouring rain,fear
Speak Now (Deluxe),Sparks Fly,2,Kiss me on the sidewalk,41,kiss sidewalk,love
Speak Now (Deluxe),Sparks Fly,2,Take away the pain,42,take away pain,love
Speak Now (Deluxe),Sparks Fly,2,'Cause I see sparks fly whenever you smile,43,'cause see spark fly whenever smile,sadness
Speak Now (Deluxe),Sparks Fly,2,"Get me with those green eyes, baby, as the lights go down",44,"get green eye , baby , light go",joy
Speak Now (Deluxe),Sparks Fly,2,Give me something that'll haunt me when you're not around,45,give something 'll haunt 're around,joy
Speak Now (Deluxe),Sparks Fly,2,'Cause I see sparks fly whenever you smile,46,'cause see spark fly whenever smile,anger
Speak Now (Deluxe),Sparks Fly,2,And the sparks fly,47,spark fly,joy
Speak Now (Deluxe),Sparks Fly,2,"Oh, baby, smile",48,"oh , baby , smile",joy
Speak Now (Deluxe),Sparks Fly,2,And the sparks fly,49,spark fly,fear
Speak Now (Deluxe),Back to December,3,I'm so glad you made time to see me,1,'m glad made time see,love
Speak Now (Deluxe),Back to December,3,"How's life? Tell me, how's your family?",2,"'s life ? tell , 's family ?",love
Speak Now (Deluxe),Back to December,3,I haven't seen them in a while,3,n't seen,fear
Speak Now (Deluxe),Back to December,3,"You've been good, busier than ever",4,"'ve good , busier ever",anger
Speak Now (Deluxe),Back to December,3,"We small talk, work and the weather",5,"small talk , work weather",anger
Speak Now (Deluxe),Back to December,3,Your guard is up and I know why,6,guard know,joy
Speak Now (Deluxe),Back to December,3,Because the last time you saw me,7,last time saw,anger
Speak Now (Deluxe),Back to December,3,Is still burned in the back of your mind,8,still burned back mind,sadness
Speak Now (Deluxe),Back to December,3,"You gave me roses, and I left them there to die",9,"gave rose , left die",joy
Speak Now (Deluxe),Back to December,3,So this is me swallowing my pride,10,swallowing pride,anger
Speak Now (Deluxe),Back to December,3,"Standing in front of you, saying I'm sorry for that night",11,"standing front , saying 'm sorry night",anger
Speak Now (Deluxe),Back to December,3,And I go back to December all the time,12,go back december time,sadness
Speak Now (Deluxe),Back to December,3,It turns out freedom ain't nothing but missing you,13,turn freedom ai n't nothing missing,sadness
Speak Now (Deluxe),Back to December,3,Wishing I'd realized what I had when you were mine,14,wishing 'd realized mine,love
Speak Now (Deluxe),Back to December,3,"I'd go back to December, turn around and make it alright",15,"'d go back december , turn around make alright",sadness
Speak Now (Deluxe),Back to December,3,I go back to December all the time,16,go back december time,love
Speak Now (Deluxe),Back to December,3,"These days, I haven't been sleeping",17,"day , n't sleeping",love
Speak Now (Deluxe),Back to December,3,"Staying up, playing back myself leaving",18,"staying , playing back leaving",anger
Speak Now (Deluxe),Back to December,3,When your birthday passed and I didn't call,19,birthday passed n't call,joy
Speak Now (Deluxe),Back to December,3,"And I think about summer, all the beautiful times",20,"think summer , beautiful time",joy
Speak Now (Deluxe),Back to December,3,I watched you laughing from the passenger side and,21,watched laughing passenger side,fear
Speak Now (Deluxe),Back to December,3,Realized I loved you in the fall,22,realized loved fall,anger
Speak Now (Deluxe),Back to December,3,And then the cold came,23,cold came,love
Speak Now (Deluxe),Back to December,3,The dark days when fear crept into my mind,24,dark day fear crept mind,fear
Speak Now (Deluxe),Back to December,3,"You gave me all your love, and all I gave you was goodbye",25,"gave love , gave goodbye",fear
Speak Now (Deluxe),Back to December,3,So this is me swallowing my pride,26,swallowing pride,love
Speak Now (Deluxe),Back to December,3,"Standing in front of you, saying I'm sorry for that night",27,"standing front , saying 'm sorry night",sadness
Speak Now (Deluxe),Back to December,3,And I go back to December all the time,28,go back december time,anger
Speak Now (Deluxe),Back to December,3,It turns out freedom ain't nothing but missing you,29,turn freedom ai n't nothing missing,sadness
Speak Now (Deluxe),Back to December,3,Wishing I'd realized what I had when you were mine,30,wishing 'd realized mine,sadness
Speak Now (Deluxe),Back to December,3,"I'd go back to December, turn around and change my own mind",31,"'d go back december , turn around change mind",love
Speak Now (Deluxe),Back to December,3,I go back to December all the time,32,go back december time,sadness
Speak Now (Deluxe),Back to December,3,"I miss your tan skin, your sweet smile",33,"miss tan skin , sweet smile",joy
Speak Now (Deluxe),Back to December,3,"So good to me, so right",34,"good , right",joy
Speak Now (Deluxe),Back to December,3,And how you held me in your arms that September night,35,held arm september night,fear
Speak Now (Deluxe),Back to December,3,The first time you ever saw me cry,36,first time ever saw cry,joy
Speak Now (Deluxe),Back to December,3,Maybe this is wishful thinking,37,maybe wishful thinking,sadness
Speak Now (Deluxe),Back to December,3,Probably mindless dreaming,38,probably mindless dreaming,fear
Speak Now (Deluxe),Back to December,3,"But if we loved again, I swear I'd love you right",39,"loved , swear 'd love right",love
Speak Now (Deluxe),Back to December,3,"I'd go back in time and change it, but I can't",40,"'d go back time change , ca n't",joy
Speak Now (Deluxe),Back to December,3,"So if the chain is on your door, I understand",41,"chain door , understand",joy
Speak Now (Deluxe),Back to December,3,But this is me swallowing my pride,42,swallowing pride,anger
Speak Now (Deluxe),Back to December,3,"Standing in front of you, saying I'm sorry for that night",43,"standing front , saying 'm sorry night",anger
Speak Now (Deluxe),Back to December,3,And I go back to December,44,go back december,sadness
Speak Now (Deluxe),Back to December,3,It turns out freedom ain't nothing but missing you,45,turn freedom ai n't nothing missing,sadness
Speak Now (Deluxe),Back to December,3,Wishing I'd realized what I had when you were mine,46,wishing 'd realized mine,fear
Speak Now (Deluxe),Back to December,3,"I'd go back to December, turn around and make it alright",47,"'d go back december , turn around make alright",anger
Speak Now (Deluxe),Back to December,3,"I'd go back to December, turn around and change my own mind",48,"'d go back december , turn around change mind",anger
Speak Now (Deluxe),Back to December,3,I go back to December all the time,49,go back december time,fear
Speak Now (Deluxe),Back to December,3,All the time,50,time,fear
Speak Now (Deluxe),Speak Now,4,I am not the kind of girl,1,kind girl,anger
Speak Now (Deluxe),Speak Now,4,Who should be rudely barging in,2,rudely barging,anger
Speak Now (Deluxe),Speak Now,4,On a white veil occasion,3,white veil occasion,fear
Speak Now (Deluxe),Speak Now,4,But you are not the kind of boy,4,kind boy,love
Speak Now (Deluxe),Speak Now,4,Who should be marrying the wrong girl,5,marrying wrong girl,fear
Speak Now (Deluxe),Speak Now,4,I sneak in and see your friends,6,sneak see friend,joy
Speak Now (Deluxe),Speak Now,4,And her snotty little family,7,snotty little family,love
Speak Now (Deluxe),Speak Now,4,All dressed in pastel,8,dressed pastel,joy
Speak Now (Deluxe),Speak Now,4,And she is yelling at a bridesmaid,9,yelling bridesmaid,anger
Speak Now (Deluxe),Speak Now,4,Somewhere back inside a room,10,somewhere back inside room,love
Speak Now (Deluxe),Speak Now,4,Wearing a gown shaped like a pastry,11,wearing gown shaped like pastry,fear
Speak Now (Deluxe),Speak Now,4,This is surely not,12,surely,joy
Speak Now (Deluxe),Speak Now,4,What you thought it would be,13,thought would,fear
Speak Now (Deluxe),Speak Now,4,I lose myself in a daydream,14,lose daydream,anger
Speak Now (Deluxe),Speak Now,4,Where I stand and say,15,stand say,sadness
Speak Now (Deluxe),Speak Now,4,"Don't say yes, run away now",16,"n't say yes , run away",anger
Speak Now (Deluxe),Speak Now,4,I'll meet you when you're out,17,'ll meet 're,love
Speak Now (Deluxe),Speak Now,4,Of the church at the back door,18,church back door,sadness
Speak Now (Deluxe),Speak Now,4,Don't wait or say a single vow,19,n't wait say single vow,fear
Speak Now (Deluxe),Speak Now,4,You need to hear me out,20,need hear,fear
Speak Now (Deluxe),Speak Now,4,"And they said, ""speak now""",21,"said , `` speak ''",sadness
Speak Now (Deluxe),Speak Now,4,Fond gestures are exchanged,22,fond gesture exchanged,joy
Speak Now (Deluxe),Speak Now,4,And the organ starts to play,23,organ start play,fear
Speak Now (Deluxe),Speak Now,4,A song that sounds like a death march,24,song sound like death march,joy
Speak Now (Deluxe),Speak Now,4,And I am hiding in the curtains,25,hiding curtain,love
Speak Now (Deluxe),Speak Now,4,It seems that I was uninvited,26,seems uninvited,anger
Speak Now (Deluxe),Speak Now,4,By your lovely bride-to-be,27,lovely bride-to-be,love
Speak Now (Deluxe),Speak Now,4,She floats down the aisle,28,float aisle,love
Speak Now (Deluxe),Speak Now,4,Like a pageant queen,29,like pageant queen,fear
Speak Now (Deluxe),Speak Now,4,But I know you wish it was me,30,know wish,sadness
Speak Now (Deluxe),Speak Now,4,You wish it was me (Don't you),31,wish ( n't ),joy
Speak Now (Deluxe),Speak Now,4,"Don't say yes, run away now",32,"n't say yes , run away",sadness
Speak Now (Deluxe),Speak Now,4,I'll meet you when you're out,33,'ll meet 're,sadness
Speak Now (Deluxe),Speak Now,4,Of the church at the back door,34,church back door,sadness
Speak Now (Deluxe),Speak Now,4,Don't wait or say a single vow,35,n't wait say single vow,fear
Speak Now (Deluxe),Speak Now,4,You need to hear me out,36,need hear,fear
Speak Now (Deluxe),Speak Now,4,"And they said, ""speak now""",37,"said , `` speak ''",joy
Speak Now (Deluxe),Speak Now,4,"Don't say yes, run away now",38,"n't say yes , run away",anger
Speak Now (Deluxe),Speak Now,4,I'll meet you when you're out,39,'ll meet 're,anger
Speak Now (Deluxe),Speak Now,4,Of the church at the back door,40,church back door,joy
Speak Now (Deluxe),Speak Now,4,Don't wait or say a single vow,41,n't wait say single vow,sadness
Speak Now (Deluxe),Speak Now,4,Your time is running out,42,time running,love
Speak Now (Deluxe),Speak Now,4,"And they said, ""speak now""",43,"said , `` speak ''",fear
Speak Now (Deluxe),Speak Now,4,"Ooh, la-da-da-da, oh",44,"ooh , la-da-da-da , oh",fear
Speak Now (Deluxe),Speak Now,4,"Ooh, ooh",45,"ooh , ooh",fear
Speak Now (Deluxe),Speak Now,4,(Say a single vow),46,( say single vow ),fear
Speak Now (Deluxe),Speak Now,4,I hear the preacher say,47,hear preacher say,joy
Speak Now (Deluxe),Speak Now,4,"""Speak now or forever hold your peace""",48,`` speak forever hold peace '',sadness
Speak Now (Deluxe),Speak Now,4,"There's the silence, there's my last chance",49,"'s silence , 's last chance",fear
Speak Now (Deluxe),Speak Now,4,"I stand up with shaking hands, all eyes on me",50,"stand shaking hand , eye",anger
Speak Now (Deluxe),Speak Now,4,Horrified looks from everyone in the room,51,horrified look everyone room,love
Speak Now (Deluxe),Speak Now,4,But I'm only looking at you,52,'m looking,fear
Speak Now (Deluxe),Speak Now,4,I am not the kind of girl,53,kind girl,fear
Speak Now (Deluxe),Speak Now,4,Who should be rudely barging in,54,rudely barging,fear
Speak Now (Deluxe),Speak Now,4,On a white veil occasion,55,white veil occasion,fear
Speak Now (Deluxe),Speak Now,4,But you are not the kind of boy,56,kind boy,sadness
Speak Now (Deluxe),Speak Now,4,Who should be marrying the wrong girl,57,marrying wrong girl,love
Speak Now (Deluxe),Speak Now,4,(Hehe!),58,( hehe ! ),anger
Speak Now (Deluxe),Speak Now,4,"So don't say yes, run away now",59,"n't say yes , run away",anger
Speak Now (Deluxe),Speak Now,4,I'll meet you when you're out,60,'ll meet 're,fear
Speak Now (Deluxe),Speak Now,4,Of the church at the back door,61,church back door,fear
Speak Now (Deluxe),Speak Now,4,Don't wait or say a single vow,62,n't wait say single vow,joy
Speak Now (Deluxe),Speak Now,4,You need to hear me out,63,need hear,anger
Speak Now (Deluxe),Speak Now,4,"And they said, ""speak now""",64,"said , `` speak ''",fear
Speak Now (Deluxe),Speak Now,4,And you say,65,say,love
Speak Now (Deluxe),Speak Now,4,"""Let's run away now",66,`` let 's run away,fear
Speak Now (Deluxe),Speak Now,4,I'll meet you when,67,'ll meet,anger
Speak Now (Deluxe),Speak Now,4,I'm out of my tux at the back door,68,'m tux back door,anger
Speak Now (Deluxe),Speak Now,4,"Baby, I didn't say my vows",69,"baby , n't say vow",sadness
Speak Now (Deluxe),Speak Now,4,So glad you were around when they said,70,glad around said,love
Speak Now (Deluxe),Speak Now,4,"'Speak now'""",71,'speak ' '',fear
Speak Now (Deluxe),Dear John,5,Long were the nights when,1,long night,love
Speak Now (Deluxe),Dear John,5,My days once revolved around you,2,day revolved around,sadness
Speak Now (Deluxe),Dear John,5,Counting my footsteps,3,counting footstep,love
Speak Now (Deluxe),Dear John,5,Praying the floor won't fall through... again,4,praying floor wo n't fall ...,fear
Speak Now (Deluxe),Dear John,5,My mother accused me of losing my mind,5,mother accused losing mind,joy
Speak Now (Deluxe),Dear John,5,But I swore I was fine,6,swore fine,joy
Speak Now (Deluxe),Dear John,5,You paint me a blue sky,7,paint blue sky,sadness
Speak Now (Deluxe),Dear John,5,Then go back and turn it to rain,8,go back turn rain,anger
Speak Now (Deluxe),Dear John,5,And I lived in your chess game,9,lived chess game,fear
Speak Now (Deluxe),Dear John,5,But you changed the rules everyday,10,changed rule everyday,fear
Speak Now (Deluxe),Dear John,5,"Wonderin' which version of you I might get on the phone, tonight",11,"wonderin ' version might get phone , tonight",joy
Speak Now (Deluxe),Dear John,5,"Well, I stopped pickin' up and this song is to let you know why",12,"well , stopped pickin ' song let know",anger
Speak Now (Deluxe),Dear John,5,"Dear John, I see it all now that you're gone",13,"dear john , see 're gone",anger
Speak Now (Deluxe),Dear John,5,Don't you think I was too young to be messed with?,14,n't think young messed ?,love
Speak Now (Deluxe),Dear John,5,The girl in the dress cried the whole way home,15,girl dress cried whole way home,fear
Speak Now (Deluxe),Dear John,5,I shoulda known,16,shoulda known,love
Speak Now (Deluxe),Dear John,5,"Well, maybe it's me",17,"well , maybe 's",sadness
Speak Now (Deluxe),Dear John,5,And my blind optimism to blame,18,blind optimism blame,love
Speak Now (Deluxe),Dear John,5,Or maybe it's you and your sick need,19,maybe 's sick need,anger
Speak Now (Deluxe),Dear John,5,To give love and take it away,20,give love take away,anger
Speak Now (Deluxe),Dear John,5,And you'll add my name to your long list of traitors,21,'ll add name long list traitor,love
Speak Now (Deluxe),Dear John,5,Who don't understand,22,n't understand,sadness
Speak Now (Deluxe),Dear John,5,And I look back in regret how I ignored when they said,23,look back regret ignored said,sadness
Speak Now (Deluxe),Dear John,5,"""Run as fast as you can""",24,`` run fast '',anger
Speak Now (Deluxe),Dear John,5,"Dear John, I see it all now that you're gone",25,"dear john , see 're gone",love
Speak Now (Deluxe),Dear John,5,Don't you think I was too young to be messed with?,26,n't think young messed ?,joy
Speak Now (Deluxe),Dear John,5,The girl in the dress cried the whole way home,27,girl dress cried whole way home,anger
Speak Now (Deluxe),Dear John,5,"Dear John, I see it all now, it was wrong",28,"dear john , see , wrong",sadness
Speak Now (Deluxe),Dear John,5,Don't you think nineteen's too young,29,n't think nineteen 's young,joy
Speak Now (Deluxe),Dear John,5,"To be played by your dark, twisted games",30,"played dark , twisted game",love
Speak Now (Deluxe),Dear John,5,When I loved you so?,31,loved ?,fear
Speak Now (Deluxe),Dear John,5,I shoulda known,32,shoulda known,sadness
Speak Now (Deluxe),Dear John,5,You are an expert at sorry,33,expert sorry,joy
Speak Now (Deluxe),Dear John,5,And keeping lines blurry,34,keeping line blurry,joy
Speak Now (Deluxe),Dear John,5,Never impressed by me acing your tests,35,never impressed acing test,love
Speak Now (Deluxe),Dear John,5,All the girls that you've run dry have tired lifeless eyes,36,girl 've run dry tired lifeless eye,fear
Speak Now (Deluxe),Dear John,5,'Cause you burned them out,37,'cause burned,love
Speak Now (Deluxe),Dear John,5,But I took your matches,38,took match,joy
Speak Now (Deluxe),Dear John,5,Before fire could catch me,39,fire could catch,fear
Speak Now (Deluxe),Dear John,5,So don't look now,40,n't look,sadness
Speak Now (Deluxe),Dear John,5,I'm shining like fireworks,41,'m shining like firework,joy
Speak Now (Deluxe),Dear John,5,"Over your sad empty town, yeah",42,"sad empty town , yeah",anger
Speak Now (Deluxe),Dear John,5,"Oh, oh, oh, oh, oh, oh",43,"oh , oh , oh , oh , oh , oh",fear
Speak Now (Deluxe),Dear John,5,"Dear John, I see it all now that you're gone",44,"dear john , see 're gone",sadness
Speak Now (Deluxe),Dear John,5,Don't you think I was too young to be messed with?,45,n't think young messed ?,sadness
Speak Now (Deluxe),Dear John,5,The girl in the dress cried the whole way home,46,girl dress cried whole way home,love
Speak Now (Deluxe),Dear John,5,I see it all now that you're gone,47,see 're gone,sadness
Speak Now (Deluxe),Dear John,5,Don't you think I was too young to be messed with?,48,n't think young messed ?,love
Speak Now (Deluxe),Dear John,5,The girl in the dress wrote you a song,49,girl dress wrote song,love
Speak Now (Deluxe),Dear John,5,You shoulda known,50,shoulda known,joy
Speak Now (Deluxe),Dear John,5,You shoulda known,51,shoulda known,sadness
Speak Now (Deluxe),Dear John,5,Don't you think I was too young?,52,n't think young ?,joy
Speak Now (Deluxe),Dear John,5,You shoulda known,53,shoulda known,anger
Speak Now (Deluxe),Mean,6,"You, with your words like knives",1,", word like knife",joy
Speak Now (Deluxe),Mean,6,And swords and weapons that you use against me,2,sword weapon use,love
Speak Now (Deluxe),Mean,6,You have knocked me off my feet again,3,knocked foot,sadness
Speak Now (Deluxe),Mean,6,Got me feeling like I'm nothing,4,got feeling like 'm nothing,fear
Speak Now (Deluxe),Mean,6,"You, with your voice like nails on a chalkboard",5,", voice like nail chalkboard",love
Speak Now (Deluxe),Mean,6,Calling me out when I'm wounded,6,calling 'm wounded,joy
Speak Now (Deluxe),Mean,6,"You, picking on the weaker man",7,", picking weaker man",fear
Speak Now (Deluxe),Mean,6,"Well, you can take me down",8,"well , take",joy
Speak Now (Deluxe),Mean,6,With just one single blow,9,one single blow,fear
Speak Now (Deluxe),Mean,6,But you don't know what you don't know,10,n't know n't know,love
Speak Now (Deluxe),Mean,6,"Someday, I'll be living in a big old city",11,"someday , 'll living big old city",sadness
Speak Now (Deluxe),Mean,6,And all you're ever gonna be is mean,12,'re ever gon na mean,joy
Speak Now (Deluxe),Mean,6,"Someday, I'll be big enough so you can't hit me",13,"someday , 'll big enough ca n't hit",anger
Speak Now (Deluxe),Mean,6,And all you're ever gonna be is mean,14,'re ever gon na mean,anger
Speak Now (Deluxe),Mean,6,Why you gotta be so mean?,15,got ta mean ?,fear
Speak Now (Deluxe),Mean,6,"You, with your switching sides",16,", switching side",fear
Speak Now (Deluxe),Mean,6,And your wildfire lies and your humiliation,17,wildfire lie humiliation,sadness
Speak Now (Deluxe),Mean,6,You have pointed out my flaws again,18,pointed flaw,joy
Speak Now (Deluxe),Mean,6,As if I don't already see them,19,n't already see,love
Speak Now (Deluxe),Mean,6,"I walk with my head down, trying to block you out",20,"walk head , trying block",fear
Speak Now (Deluxe),Mean,6,'Cause I'll never impress you,21,'cause 'll never impress,anger
Speak Now (Deluxe),Mean,6,I just wanna feel okay again,22,wan na feel okay,fear
Speak Now (Deluxe),Mean,6,Joeboy 'Sip (Alcohol)' Official Lyrics & Meaning | Verified,23,joeboy 'sip ( alcohol ) ' official lyric & meaning | verified,sadness
Speak Now (Deluxe),Mean,6,I bet you got pushed around,24,bet got pushed around,fear
Speak Now (Deluxe),Mean,6,Somebody made you cold,25,somebody made cold,fear
Speak Now (Deluxe),Mean,6,But the cycle ends right now,26,cycle end right,love
Speak Now (Deluxe),Mean,6,'Cause you can't lead me down that road,27,'cause ca n't lead road,fear
Speak Now (Deluxe),Mean,6,And you don't know what you don't know,28,n't know n't know,joy
Speak Now (Deluxe),Mean,6,"Someday, I'll be living in a big old city",29,"someday , 'll living big old city",joy
Speak Now (Deluxe),Mean,6,And all you're ever gonna be is mean,30,'re ever gon na mean,joy
Speak Now (Deluxe),Mean,6,"Someday, I'll be big enough so you can't hit me",31,"someday , 'll big enough ca n't hit",fear
Speak Now (Deluxe),Mean,6,And all you're ever gonna be is mean,32,'re ever gon na mean,sadness
Speak Now (Deluxe),Mean,6,Why you gotta be so mean?,33,got ta mean ?,joy
Speak Now (Deluxe),Mean,6,And I can see you years from now in a bar,34,see year bar,sadness
Speak Now (Deluxe),Mean,6,Talking over a football game,35,talking football game,sadness
Speak Now (Deluxe),Mean,6,With that same big loud opinion,36,big loud opinion,joy
Speak Now (Deluxe),Mean,6,But nobody's listening,37,nobody 's listening,love
Speak Now (Deluxe),Mean,6,Washed up and ranting about the same old bitter things,38,washed ranting old bitter thing,joy
Speak Now (Deluxe),Mean,6,Drunk and grumbling on about how I can't sing,39,drunk grumbling ca n't sing,joy
Speak Now (Deluxe),Mean,6,But all you are is mean,40,mean,joy
Speak Now (Deluxe),Mean,6,All you are is mean,41,mean,love
Speak Now (Deluxe),Mean,6,"And a liar, and pathetic, and alone in life",42,"liar , pathetic , alone life",love
Speak Now (Deluxe),Mean,6,"And mean, and mean, and mean, and mean",43,"mean , mean , mean , mean",love
Speak Now (Deluxe),Mean,6,"But someday, I'll be living in a big old city",44,"someday , 'll living big old city",anger
Speak Now (Deluxe),Mean,6,"And all you're ever gonna be is mean, yeah",45,"'re ever gon na mean , yeah",anger
Speak Now (Deluxe),Mean,6,"Someday, I'll be big enough so you can't hit me",46,"someday , 'll big enough ca n't hit",sadness
Speak Now (Deluxe),Mean,6,And all you're ever gonna be is mean,47,'re ever gon na mean,anger
Speak Now (Deluxe),Mean,6,Why you gotta be so mean?,48,got ta mean ?,joy
Speak Now (Deluxe),Mean,6,"Someday, I'll be living in a big old city",49,"someday , 'll living big old city",love
Speak Now (Deluxe),Mean,6,(Why you gotta be so mean?),50,( got ta mean ? ),love
Speak Now (Deluxe),Mean,6,And all you're ever gonna be is mean,51,'re ever gon na mean,sadness
Speak Now (Deluxe),Mean,6,(Why you gotta be so mean?),52,( got ta mean ? ),anger
Speak Now (Deluxe),Mean,6,"Someday, I'll be big enough so you can't hit me",53,"someday , 'll big enough ca n't hit",joy
Speak Now (Deluxe),Mean,6,(Why you gotta be so mean?),54,( got ta mean ? ),joy
Speak Now (Deluxe),Mean,6,And all you're ever gonna be is mean,55,'re ever gon na mean,fear
Speak Now (Deluxe),Mean,6,Why you gotta be so mean?,56,got ta mean ?,love
